Doador;CPF/CNPJ;Doador Originário;CPF/CNPJ Originário;Data;N° Recibo Eleitoral;Valor R$;Espécie do Recurso;N° Documento;Nome do Candidato;Número do Candidato;Candidatura;Partido;Unidade Eleitoral;Fonte do Recurso;20014BA7712;
Direção Nacional;18.532.307/0001-07;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;19/09/2014;077120600000BA000024;R$ 100.000,00;Cheque;850082;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;CONTAX MOBITEL S.A.;67.313.221/0001-90;19/09/2014;077120600000BA000023;R$ 300.000,00;Cheque;850082;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BANCO BMG S.A.;61.186.680/0001-74;18/07/2014;077120600000BA000001;R$ 100.000,00;Cheque;850003;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BRADESCO VIDA E PREVIDENCIA S/A;51.990.695/0001-37;02/10/2014;077120600000BA000034;R$ 149.986,00;Cheque;850100;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BRADSCO CAPITALIZAÇÃO S.A.;33.010.851/0001-74;02/10/2014;077120600000BA000033;R$ 200.000,00;Cheque;850100;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BRF S.A.;01.838.723/0001-27;04/09/2014;077120600000BA000014;R$ 99.986,00;Transferência eletrônica;8256452;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;GERDAU AÇOS ESPECIAIS S/A;07.359.641/0001-86;08/09/2014;077120600000BA000016;R$ 50.000,00;Transferência eletrônica;5795115;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BRASKEM S/A;42.150.391/0001-70;05/09/2014;077120600000BA000017;R$ 49.986,00;Cheque;850042;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;29.309.127/0116-18;10/09/2014;077120600000BA000020;R$ 149.986,00;Cheque;850056;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;CRBS AS;56.228.356/0001-31;01/08/2014;077120600000BA000002;R$ 50.000,00;Cheque;850016;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BRADESCO VIDA E PREVIDENCIA S/A;51.990.695/0001-37;07/08/2014;077120600000BA000003;R$ 149.986,00;Cheque;850021;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;PHILIPS MORRIS BRASIL INDUSTRIA E COMERCIO LTDA;04.041.933/0001-88;15/08/2014;077120600000BA000009;R$ 50.000,00;Transferência eletrônica;XXXXXXXXXXXX;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;COMPANHIA BRASILEIRA DE CARTUCHOS;57.494.031/0001-63;04/09/2014;077120600000BA000013;R$ 69.986,00;Transferência eletrônica;8258944;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
Direção Nacional;18.532.307/0001-07;BRADESCO ADM CONSÓRCIOS;52.568.821/0001-22;05/09/2014;077120600000BA000015;R$ 150.000,00;Outros títulos de crédito;;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
ELEICAO 2014 PAULO GANEN SOUTO GOVERNADOR ;20.568.813/0001-90;PARANAPANEMA SA ;60.398.369/0001-26;01/10/2014;077120600000BA000032;R$ 100.000,00;Cheque;306;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;Outros Recursos;20014BA7712;
FIBRIA CELULOSE S.A;60.643.228/0001-21;;;22/08/2014;077120600000BA000008;R$ 50.000,00;Transferência eletrônica;XXXXXXXXX;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
FIBRIA CELULOSE S.A;60.643.228/0001-21;;;12/09/2014;077120600000BA000022;R$ 20.000,00;Transferência eletrônica;2456201;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
ITAU UNIBANCO S.A;60.701.190/0001-04;;;20/08/2014;077120600000BA000006;R$ 100.000,00;Transferência eletrônica;XXXXXXXXXX;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
LAPA DIST. DE COMBUTIVEIS E DERIVADOS PETROLEO LTDA;01.518.155/0001-87;;;29/10/2014;077120600000BA000038;R$ 20.000,00;Transferência eletrônica;7011883;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
PRO ECHO CARDIODATA SERVIÇOS MEDICOS LTDA;40.179.459/0001-19;;;25/09/2014;077120600000BA000027;R$ 47.000,00;Transferência eletrônica;6719182;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
PRO ECHO CARDIODATA SERVIÇOS MEDICOS LTDA;40.179.459/0001-19;;;06/10/2014;077120600000BA000035;R$ 13.000,00;Transferência eletrônica;5975727;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
RECOFARMA INDUSTRIA DO AMAZONAS LTDA;61.454.393/0006-02;;;22/08/2014;077120600000BA000010;R$ 300.000,00;Transferência eletrônica;XXXXXXXXXXXXX;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
SALOBO METAIS S.A.;33.931.478/0001-94;;;07/08/2014;077120600000BA000004;R$ 200.000,00;Transferência eletrônica;8728168;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
SINOBRAS - SIDERURGICA NORTE BRASIL - S.A.;07.933.914/0001-54;;;09/09/2014;077120600000BA000019;R$ 100.000,00;Transferência eletrônica;1107919;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
USINAS SIDERURGICAS DE MINAS GERAIS - USIMINAS;60.894.730/0001-05;;;29/09/2014;077120600000BA000021;R$ 50.000,00;Transferência eletrônica;7542884;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
UTC ENGENHARIA S.A.;44.023.661/0001-08;;;25/09/2014;077120600000BA000028;R$ 50.000,00;Transferência eletrônica;6594085;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
VALE MANGANÊS S.A;15.144.306/0001-99;;;07/08/2014;077120600000BA000005;R$ 200.000,00;Transferência eletrônica;8713253;ARTHUR DE OLIVEIRA MAIA DA SILVA;7712;Deputado Federal;SD;BAHIA;;20014BA7712;
